Source,ID,Authors,Title,Year,Source title,Cited by,DOI,Abstract,Done?,IC1 - LLM4RE,IC2 - Dataset,EC1 - Paper public,EC2 - Dataset public,Comments,,
Scopus,P011,"Y., Liu, Yuhao; J., Hou, Junjie; Y., Chen, Yuxuan; J., Jin, Jie; W., Wang, Wenyue",LLM-ACNC: Aerospace Requirement Texts Knowledge Graph Construction Utilizing Large Language Model,2025,Aerospace,0,10.3390/aerospace12060463,"Traditional methods for requirement identification depend on the manual transformation of unstructured requirement texts into formal documents, a process that is both inefficient and prone to errors. Although requirement knowledge graphs offer structured representations, current named entity recognition and relation extraction techniques continue to face significant challenges in processing the specialized terminology and intricate sentence structures characteristic of the aerospace domain. To overcome these limitations, this study introduces a novel approach for constructing aerospace-specific requirement knowledge graphs using a large language model. The method first employs the GPT model for data augmentation, followed by BERTScore filtering to ensure data quality and consistency. An efficient continual learning based on token index encoding is then implemented, guiding the model to focus on key information and enhancing domain adaptability through fine-tuning of the Qwen2.5 (7B) model. Furthermore, a chain-of-thought reasoning framework is established for improved entity and relation recognition, coupled with a dynamic few-shot learning strategy that selects examples adaptively based on input characteristics. Experimental results validate the effectiveness of the proposed method, achieving F1 scores of 88.75% in NER and 89.48% in relation extraction tasks. © 2025 Elsevier B.V., All rights reserved.",TRUE,TRUE,TRUE,FALSE,TRUE,,,
Scopus,P012,"C., Wang, Cui; H., Li, Huan",MNC: A multi-agent framework for complex network configuration,2025,Intelligent Systems with Applications,0,10.1016/j.iswa.2025.200531,"Recent progress in large language models (LLMs) has led to substantial improvements in their ability to perform a wide range of natural language processing tasks, particularly in handling complex scenarios. These models exhibit strong generalization capabilities and reasoning skills, making them well-suited for tasks that require integrating external knowledge and logical reasoning. In this paper, we introduce Multi-agent based Network Configuration (MNC), a novel multi-agent framework designed to leverage LLMs for complex network configuration tasks. Our framework consists of three core components: (1) the Requirement Analysis Module, which interprets user queries and retrieves relevant external network configuration knowledge; (2) the Configuration Generation Module, which uses an iterative Chain-of-Thought (COT) approach to produce and refine multiple analysis pathways; and (3) the Configuration Refinement Module, which evaluates and improves the final network configuration through a reflection-driven mechanism. We evaluate MNC on a network configuration dataset, where our proposed MNC outperforms existing baseline methods. Furthermore, an ablation study demonstrates the individual contributions of each module to the framework's overall effectiveness. This research underscores the potential of LLM-based systems to advance complex network configuration tasks. © 2025 Elsevier B.V., All rights reserved.",TRUE,FALSE,FALSE,FALSE,FALSE,Not LLM4RE; dataset not clear,,
Scopus,P013,"M., Bragilovski, Maxim; A.T., van Can, Ashley T.; F., Dalpiaz, Fabiano; A., Sturm, Arnon",Leveraging machines to derive domain models from user stories,2025,Requirements Engineering,0,10.1007/s00766-025-00442-9,"Domain models play a crucial role in software development, as they provide means for communication among stakeholders, for eliciting requirements, and for representing the information structure behind a database scheme or for model-driven development. However, creating such models is a tedious activity and automated support may assist in obtaining an initial domain model that can later be enriched by human analysts. In this paper, we compare the effectiveness of various approaches for deriving domain models from a given set of user stories. We contrast human derivation (of both experts and novices) with machine derivation; for the latter, we compare (i) the Visual Narrator: an existing rule-based NLP approach; (ii) a machine learning classifier that we feature engineered; and (iii) a generative AI approach that we constructed via prompt engineering with multiple configurations. Based on a benchmark dataset comprising nine collections of user stories and their corresponding domain models, the evaluation shows that while no approach matches human performance, large language models (LLMs) are not statistically outperformed by human experts in deriving classes. Additionally, a tuned version of the machine learning approach achieves results close to human performance in deriving associations. To better understand the results, we qualitatively analyze them and identify differences in the types of false positives as well as other factors that affect performance. © 2025 Elsevier B.V., All rights reserved.",TRUE,TRUE,TRUE,FALSE,FALSE,,,
Scopus,P014,"E., Shukla, Eshita; Q., Thibeault, Quinn; G., Pedrielli, Giulia",A gray box approach for Large Language Model-guided Natural Language to Temporal Logic Automatic Translation,2025,,0,10.1145/3716550.3725163,"Verification of Cyberphysical Systems (CPS) is fundamental to design and deployment of devices, and it relies on specification-based monitoring through expert engineers devised properties, subsequently expressed through several forms of formal logic (e.g., first order, propositional, temporal) depending on the needed semantics. In fact, any monitoring-based approach is only effective if the formal property accurately reflects the requirements originally elicited (mostly in natural language) by testing engineers who may lack familiarity with logic and formal methods. An intelligent translation process is needed to connect property engineering with formal monitoring and verification approaches. In this poster, we propose a gray box Natural Language to Temporal Logic translation module. It conditions large language models with temporal logic examples and provides an intermediate representation along with the formal translation of the natural language property. This intermediate representation, a simplified abstract syntax tree, encodes relationships between components of the requirement. We establish quantifiable criteria for example quality in the training and testing sets, including metrics for formality and specification length. Finally, we demonstrate how such structural information consistently leads to improved accuracy and show the impact of requirement complexity on the proposed approach's performance against state-of-the-art LLM-based benchmarks. © 2025 Elsevier B.V., All rights reserved.",TRUE,TRUE,TRUE,FALSE,TRUE,Hesitant about scope but dataset is not available. Poster (work in progress),,
Scopus,P015,"S., Gao, Shuanliang; W., Liao, Wei; T., Shu, Tao; Z., Zhao, Zhuoning; Y., Wang, Yaqiang",Research on Hybrid Collaborative Development Model Based on Multi-Dimensional Behavioral Information,2025,Applied Sciences (Switzerland),0,10.3390/app15094907,"This paper aims to propose a hybrid collaborative development model based on multi-dimensional behavioral information (HCDMB) to deal with systemic problems in modern software engineering, such as the low efficiency of cross-stage collaboration, the fragmentation of the intelligent tool chain, and the imperfect human–machine collaboration mechanism. This paper focuses on the stages of requirements analysis, software development, software testing and software operation and maintenance in the process of software development. By integrating the multi-dimensional characteristics of the development behavior track, collaboration interaction record and product application data in the process of project promotion, the mixture of experts (MoE) model is introduced to break through the rigid constraints of the traditional tool chain. Reinforcement learning combined with human feedback is used to optimize the MoE dynamic routing mechanism. At the same time, the few-shot context learning method is used to build different expert models, which further improve the reasoning efficiency and knowledge transfer ability of the system in different scenarios. The HCDMB model proposed in this paper can be viewed as an important breakthrough in the software engineering collaboration paradigm, so as to provide innovative solutions to the many problems faced by dynamic requirements and diverse scenarios based on artificial intelligence technology in the field of software engineering involving different project personnel. © 2025 Elsevier B.V., All rights reserved.",TRUE,FALSE,FALSE,FALSE,FALSE,,,
Scopus,P016,"R.M., Jacobsen, Rune Møberg; S.R., Cox, Samuel Rhys; C.F., Griggio, Carla F.; N., van Berkel, Niels",Chatbots for Data Collection in Surveys: A Comparison of Four Theory-Based Interview Probes,2025,,3,10.1145/3706598.3714128,"Surveys are a widespread method for collecting data at scale, but their rigid structure often limits the depth of qualitative insights obtained. While interviews naturally yield richer responses, they are challenging to conduct across diverse locations and large participant pools. To partially bridge this gap, we investigate the potential of using LLM-based chatbots to support qualitative data collection through interview probes embedded in surveys. We assess four theory-based interview probes: descriptive, idiographic, clarifying, and explanatory. Through a split-plot study design (N = 64), we compare the probes' impact on response quality and user experience across three key stages of HCI research: exploration, requirements gathering, and evaluation. Our results show that probes facilitate the collection of high-quality survey data, with specific probes proving effective at different research stages. We contribute practical and methodological implications for using chatbots as research tools to enrich qualitative data collection. © 2025 Elsevier B.V., All rights reserved.",TRUE,FALSE,FALSE,FALSE,FALSE,,,
Scopus,P017,"J., Zhang, Jianzhang; J., Zhou, Jialong; J., Hua, Jinping; N., Niu, Nan; C., Liu, Chuang",Mining user privacy concern topics from app reviews,2025,Journal of Systems and Software,1,10.1016/j.jss.2025.112355,"Context: As mobile applications (apps) widely spread throughout our society and daily life, various personal information is constantly demanded by apps in exchange for more intelligent and customized functionality. An increasing number of users are voicing their privacy concerns through app reviews on app stores. Objective: The main challenge of effectively mining privacy concerns from user reviews lies in that reviews expressing privacy concerns are overridden by a large number of reviews expressing more generic themes and noisy content. In this work, we propose a novel automated approach to overcome that challenge. Method: Our approach first employs information retrieval and document embeddings to extract candidate privacy reviews in an unsupervised manner, which are further labeled to prepare the annotation dataset. Then, supervised classifiers are trained to automatically identify privacy reviews. Finally, an interpretable topic mining algorithm is designed to detect privacy concern topics contained in the privacy reviews. Results: Experimental results show that the best performing document embedding achieves an average precision of 96.80% in the top 100 retrieved candidate privacy reviews, outperforming the taxonomy-based baseline, which achieves 73.87%. All trained privacy review classifiers achieve an F<inf>1</inf> score above 91%, surpassing the keyword-matching baseline by as much as 7.5% and the large language model baseline by up to 2.74%. For detecting privacy concern topics from privacy reviews, our proposed algorithm achieves both better topic coherence and topic diversity than three strong topic modeling baselines, including LDA. Conclusion: Empirical evaluation results demonstrate the effectiveness of our approach in identifying privacy reviews and detecting user privacy concerns in app reviews. © 2025 Elsevier B.V., All rights reserved.",TRUE,TRUE,TRUE,FALSE,FALSE,,,
Scopus,P018,"L., Wang, Lei; M., Wang, Mingchao; Y., Zhang, Yuanrong; J., Ma, Jian; H., Shao, Hongyu; Z., Chang, Zhixing",Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,2025,Applied Sciences (Switzerland),1,10.3390/app15073502,"In the product design and manufacturing process, the effective management and representation of system requirements (SRs) are crucial for ensuring product quality and consistency. However, current methods are hindered by document ambiguity, weak requirement interdependencies, and limited semantic expressiveness in model-based systems engineering. To address these challenges, this paper proposes a prompt-driven integrated framework that synergizes large language models (LLMs) and knowledge graphs (KGs) to automate the visualization of SR text and structured knowledge extraction. Specifically, this paper introduces a template for information extraction tailored to arbitrary requirement documents, designed around five SysML-defined SR categories: functional requirements, interface requirements, performance requirements, physical requirements, and design constraints. By defining structured elements for each category and leveraging the GPT-4 model to extract key information from unstructured texts, the system can effectively extract and present the structured requirement information. Furthermore, the system constructs a knowledge graph to represent system requirements, visually illustrating the interdependencies and constraints between them. A case study applying this approach to Chapters 18–22 of the ‘Code for Design of Metro’ demonstrates the effectiveness of the proposed method in automating requirement representation, enhancing requirement traceability, and improving management. Moreover, a comparison of information extraction accuracy between GPT-4, GPT-3.5-turbo, BERT, and RoBERTa using the same dataset reveals that GPT-4 achieves an overall extraction accuracy of 84.76% compared to 79.05% for GPT-3.5-turbo and 59.05% for both BERT and RoBERTa. This proves the effectiveness of the proposed method in information extraction and provides a new technical pathway for intelligent requirement management. © 2025 Elsevier B.V., All rights reserved.",TRUE,TRUE,TRUE,FALSE,FALSE,,,
Scopus,P019,"A.F., Subahi, Ahmad F.",Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,2025,Systems,0,10.3390/systems13020114,"In the digital era, cybersecurity is integral for preserving national security, digital privacy, and social sustainability. This research emphasizes the role of non-functional equirements (NFRs) in developing secure software systems that enhance societal wellbeing by ensuring data protection, user privacy, and system robustness. Specifically, this study introduces a proof-of-concept approach by leveraging machine learning (ML) models to classify NFRs and identify security-related issues early in the software development lifecycle. Two experiments were conducted to assess the effectiveness of different models for binary and multi-class classification tasks. In Experiment 1, BERT-based models and artificial neural networks (ANNs) were fine-tuned to classify NFRs into security and non-security categories using a dataset of 803 statements. BERT-based models outperformed ANNs, achieving higher accuracy, precision, recall, and ROC-AUC scores, with hyperparameter tuning further enhancing the results. Experiment 2 assessed logistic regression (LR), a support vector machine (SVM), and XGBoost for the multi-class classification of security-related NFRs into seven categories. The SVM and XGBoost showed strong performance, achieving high precision and recall in specific categories. The findings demonstrate the effectiveness of advanced ML models in automating NFR classification, improving software security, and supporting social sustainability. Future work will explore hybrid approaches to enhance scalability and accuracy. © 2025 Elsevier B.V., All rights reserved.",TRUE,TRUE,TRUE,FALSE,FALSE,,,
Scopus,P020,"N.D., Khan, Nek Dil; J.A., Khan, Javed Ali; J., Li, Jianqiang; T., Ullah, Tahir; Q., Zhao, Qing",Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,2025,Expert Systems with Applications,4,10.1016/j.eswa.2024.125524,"For software evolution, user feedback has become a meaningful way to improve applications. Recent studies show a significant increase in analyzing end-user feedback from various social media platforms for software evolution. However, less attention has been given to the end-user feedback for low-rating software applications. Also, such approaches are developed mainly on the understanding of human annotators who might have subconsciously tried for a second guess, questioning the validity of the methods. For this purpose, we proposed an approach that analyzes end-user feedback for low-rating applications to identify the end-user opinion types associated with negative reviews (an issue or bug). Also, we utilized Generative Artificial Intelligence (AI), i.e., ChatGPT, as an annotator and negotiator when preparing a truth set for the deep learning (DL) classifiers to identify end-user emotion. For the proposed approach, we first used the ChatGPT Application Programming Interface (API) to identify negative end-user feedback by processing 71853 reviews collected from 45 apps in the Amazon store. Next, a novel grounded theory is developed by manually processing end-user negative feedback to identify frequently associated emotion types, including anger, confusion, disgust, distrust, disappointment, fear, frustration, and sadness. Next, two datasets were developed, one with human annotators using a content analysis approach and the other using ChatGPT API with the identified emotion types. Next, another round is conducted with ChatGPT to negotiate over the conflicts with the human-annotated dataset, resulting in a conflict-free emotion detection dataset. Finally, various DL classifiers, including LSTM, BILSTM, CNN, RNN, GRU, BiGRU and BiRNN, are employed to identify their efficacy in detecting end-users emotions by preprocessing the input data, applying feature engineering, balancing the data set, and then training and testing them using a cross-validation approach. We obtained an average accuracy of 94%, 94%, 93%, 92%, 91%, 91%, and 85%, with LSTM, BILSTM, RNN, CNN, GRU, BiGRU and BiRNN, respectively, showing improved results with the truth set curated with human and ChatGPT. Using ChatGPT as an annotator and negotiator can help automate and validate the annotation process, resulting in better DL performances. © 2024 Elsevier B.V., All rights reserved.",TRUE,TRUE,TRUE,FALSE,FALSE,,,
Scopus,P021,"A.C., Doris, Anna C.; D., Grandi, Daniele; R., Tomich, Ryan; M.F., Alam, Md Ferdous; M., Ataei, Mohammadmehdi; H., Cheong, Hyunmin; F., Ahmed, Faez",DesignQA: A Multimodal Benchmark for Evaluating Large Language Models’ Understanding of Engineering Documentation,2025,Journal of Computing and Information Science in Engineering,3,10.1115/1.4067333,"This research introduces DesignQA, a novel benchmark aimed at evaluating the proficiency of multimodal large language models (MLLMs) in comprehending and applying engineering requirements in technical documentation. Developed with a focus on real-world engineering challenges, DesignQA uniquely combines multimodal data—including textual design requirements, CAD images, and engineering drawings—derived from the Formula SAE student competition. Unlike many existing MLLM benchmarks, DesignQA contains document-grounded visual questions where the input image and the input document come from different sources. The benchmark features automatic evaluation metrics and is divided into segments—Rule Comprehension, Rule Compliance, and Rule Extraction—based on tasks that engineers perform when designing according to requirements. We evaluate state-of-the-art models (at the time of writing) like GPT-4o, GPT-4, Claude-Opus, Gemini-1.0, and LLaVA-1.5 against the benchmark, and our study uncovers the existing gaps in MLLMs’ abilities to interpret complex engineering documentation. The MLLMs tested, while promising, struggle to reliably retrieve relevant rules from the Formula SAE documentation, face challenges in recognizing technical components in CAD images and encounter difficulty in analyzing engineering drawings. These findings underscore the need for multimodal models that can better handle the multifaceted questions characteristic of design according to technical documentation. This benchmark sets a foundation for future advancements in AI-supported engineering design processes. DesignQA is publicly available at online. © 2025 Elsevier B.V., All rights reserved.",TRUE,FALSE,TRUE,FALSE,FALSE,,,
Scopus,P022,"M., Barrientos, Marisol; K., Winter, Karolin; S., Rinderle-Ma, Stefanie",Automatic Extraction and Formalization of Temporal Requirements from Text: A Survey,2025,Lecture Notes in Computer Science,0,10.1007/978-3-031-78338-8_14,"Natural Language Processing has opened new paths for business process management and requirements engineering, particularly in automating the extraction and formalization of temporal requirements from diverse documents such as system specifications, legal texts, and business process descriptions. Recently, approaches have been introduced to automate this task, employing various document formats as input and targeting different formal specifications. However, a key challenge persists: effectively comparing these approaches and choosing the most suitable one for a specific task. This paper aims to bridge this research gap by conducting a systematic literature review, including a detailed analysis and comparing existing approaches. This comparison is crucial to determine if the latest Large Language Model-based solutions could surpass existing methods in effectiveness and ease of use. The systematic literature review enables users to select the most suitable method based on their data and end goals. Moreover, this work proposes the NL2MTL (https://github.com/marisol-barrientos/nl2mtl, DLA: 22.04.2024) method to bridge some of the gaps identified in the literature analysis, i.e., establishing a comparable assessment method, under-representation of legal texts, poor output context management, and the necessity to automate the formalization of requirements, considering both quantitative and qualitative aspects of time. Addressing the latter aspect, we select Metric Temporal Logic (MTL) as formalization and provide the associated prompts and an evaluation of the NL2MTL output. © 2025 Elsevier B.V., All rights reserved.",TRUE,FALSE,FALSE,FALSE,FALSE,,,
